"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS",0.0861349154032081,0.884137927980587,-0.544814622632837,-1.42001633738776,391,15,"IDH2;GOT1;GPT2;IDH1;KYAT3;L2HGDH"
"GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION",0.565966010733453,0.964212325772547,-0.328496730843726,-0.919847346201187,2530,20,"METTL16;BOLL;HNRNPA0;TENT4A;QKI;MAPKAPK2;MYD88"
"GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS",0.654743390357698,0.971813250607611,-0.315569918382836,-0.860746964971153,2946,18,"PDHA2"
"GOBP_ACETYL_COA_METABOLIC_PROCESS",0.839103417665335,0.998102035787982,-0.2488282799961,-0.763675772237441,3780,29,"PDHA2"
"GOBP_ACID_SECRETION",0.654013015184382,0.971813250607611,0.301584804802283,0.871471194659092,3617,25,"UMOD;TNF;NHERF1;CLDN2;ABAT"
"GOBP_ACIDIC_AMINO_ACID_TRANSPORT",0.0139138240574506,0.652640361374707,-0.462049834486098,-1.5736035861421,61,47,"ITGB1;GNAT2;SLC6A13;AVPR1A;BEST1"
"GOBP_ACROSOME_ASSEMBLY",0.809472161966739,0.998102035787982,0.26744789866337,0.772827861503274,4477,25,"RFX2;ACTL7A;TBC1D20;SPACA1"
"GOBP_ACROSOME_REACTION",0.857174837698679,0.998102035787982,-0.251789789232539,-0.733018333715082,3828,23,"EQTN"
"GOBP_ACTIN_FILAMENT_BASED_MOVEMENT",0.795834816660733,0.997954382684772,0.234990954287459,0.826146997994006,4470,65,"PDPN;LUZP1;MYL6;TNNC1;MYL6B;GPD1L;SHTN1;TCAP;PDE4D;SNTA1;CAMK2D;KCNE5;CAV1;BIN1;ZEB2;ATP2A1"
"GOBP_ACTIN_FILAMENT_BASED_PROCESS",0.902218821729151,0.998102035787982,0.193325350141484,0.874386113900911,5895,486,"AP1AR;AMOTL1;PIP5K1A;TPM2;CDK5R1;TMSB10;ARPC5L;LATS1;SETD3;FAM107A;WASH3P;LMOD1;SRC;RFLNB;PDPN;PHACTR2;LUZP1;FSCN1;MYL6;ACTG1;TNNC1;PDLIM3;PHACTR3;SDCBP;CAVIN3;AKAP13;COTL1;CFL1;ASAP3;DBN1;AIF1L;DBNL;PFN1;MYL6B;TMOD3;DTNBP1;PDCD10;NKX2-5;MEF2A;TMSB15C;WASHC2C;WDR1;ERMN;ARFIP1;SH3GL2;FRMD5;GPD1L;APOA1;CNN3;RAC1;TGFB1;SHTN1;LIMD2;TCAP;PDE4D;SNTA1;CTTN;ARHGEF19;CAMK2D;TNNT1;MLST8;ELMO1;NHERF1;GDPD2;STAU2;KCNE5;CSRP2;GAS2;CXCL1;PACSIN1;CAV1;GMFB;PHPT1;TBCK;PIP5K1C;MKKS;ARHGEF10;GMFG;ELMO2;FGD2;RAC3;BIN1;ZEB2;ATP2A1;HRAS;RHOBTB2;PFN2;ARPC1B;INPP5K;ARHGEF5;TAGLN2;ANXA1;DAAM1;F2RL1;NPHP1;PXN;TPM3;FGF13;PDLIM7;WASHC3;DIXDC1;ANKRD1;TMOD4;DAAM2;NCK2;GAS2L1;USH1C;WASF3;VASP;CAV3;CAP2;ESAM;FERMT2;ADD1;CUL3"
"GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION",0.677396108575546,0.97508888516595,-0.229335710623424,-0.907934878456724,2819,109,"ITGB1;BAIAP2;FHOD1;DMTN;LCP1;ELN;BAG4;DLC1;TNFAIP1;KCTD13;BBS4;ARRB1"
"GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION",0.709425036390102,0.977930988450508,0.282813565430756,0.844896548204744,3898,29,"LMOD1;CFL1;TMOD3;WASHC2C;WDR1;F2RL1;TMOD4;ADD1;SWAP70"
"GOBP_ACTIN_FILAMENT_ORGANIZATION",0.573247381144239,0.964212325772547,0.223923439821438,0.959941298465023,3556,279,"AP1AR;TPM2;TMSB10;ARPC5L;LATS1;FAM107A;WASH3P;LMOD1;SRC;RFLNB;LUZP1;FSCN1;ACTG1;PDLIM3;COTL1;CFL1;ASAP3;DBN1;AIF1L;PFN1;TMOD3;PDCD10;TMSB15C;WASHC2C;WDR1;ERMN;ARFIP1;APOA1;CNN3;RAC1;SHTN1;LIMD2;TCAP;CTTN;MLST8;ELMO1;GDPD2;GAS2;PACSIN1;GMFB;MKKS;ARHGEF10;GMFG;ELMO2;RAC3;BIN1;ZEB2;RHOBTB2;PFN2;ARPC1B;INPP5K;ARHGEF5;TAGLN2;F2RL1;PXN;TPM3;WASHC3;TMOD4;DAAM2;NCK2;GAS2L1;USH1C;WASF3;VASP;CAV3;CAP2;ESAM;FERMT2;ADD1;CUL3"
"GOBP_ACTIN_FILAMENT_POLYMERIZATION",0.92303664921466,0.998102035787982,0.204719982367565,0.762487060862893,5288,92,"ARPC5L;LATS1;FAM107A;LMOD1;COTL1;CFL1;PFN1;TMOD3;WASHC2C;RAC1;CTTN;MLST8;MKKS;BIN1;PFN2;WASHC3;TMOD4;DAAM2;NCK2;WASF3;VASP;ESAM;ADD1"
"GOBP_ACTIN_MEDIATED_CELL_CONTRACTION",0.696188942565754,0.976880536086578,0.254000667474215,0.874455950332559,3890,57,"PDPN;LUZP1;MYL6;TNNC1;MYL6B;GPD1L;SHTN1;TCAP;PDE4D;SNTA1;CAMK2D;KCNE5;CAV1;BIN1;ZEB2;ATP2A1"
"GOBP_ACTIN_NUCLEATION",0.417063346759429,0.937053764493729,0.326592943439184,1.02264149404199,2277,36,"AP1AR;ARPC5L;WASH3P;LMOD1;WASHC2C;ARFIP1;GMFB;GMFG;ARPC1B;WASHC3;WASF3"
"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION",0.990048043925875,0.998455780469698,0.178051148114614,0.682453718639269,5769,110,"ARPC5L;LATS1;FAM107A;LMOD1;COTL1;CFL1;PFN1;TMOD3;WASHC2C;WDR1;RAC1;CTTN;MLST8;MKKS;BIN1;PFN2;F2RL1;WASHC3;TMOD4;DAAM2;NCK2;WASF3;VASP;ESAM;ADD1"
"GOBP_ACTION_POTENTIAL",0.593260004680552,0.964212325772547,-0.242793785942009,-0.9343059885105,2534,91,"NOS1AP;KCNMB4;FGF12;CXADR;SCN4B;KCNJ3;CLDN19;GPER1;KCNH6;GRIK2;RANGRF;SCN3B;TAC1;GJA5;KCNG3;KCNG1;KCNV1;CLN3;KCNS3"
"GOBP_ACTIVATED_T_CELL_PROLIFERATION",0.973621542407034,0.998102035787982,0.200476427358669,0.611292195798577,5314,32,"FYN;LRRC32;HHLA2;IL12RB1;EPO;CRTAM;LAPTM5"
"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE",0.436539556061468,0.946003791353268,-0.215620810345019,-1.00175166639136,1533,411,"COLEC10;GBP2;MICB;COLEC12;KLRC1;STK11;MAP2K6;HLA-A;SLC39A6;FCN1;BTN3A2;COLEC11;PUM2;TAX1BP1;GPS2;PELI1;TYROBP;PRKD2;TRIM5;CFB;MASP2;TRDC;BTN3A3;ITCH;PTPN6;PDPK1;ESR1;ZBP1;BTN1A1;SLC19A1;MEF2C;RNF125;RAP1A;CD55;TREM2;PLD2;APP;TRIM15;HLA-DPB1;KLHL6;CFHR5;LAMP2;SUSD4;PRNP;PLSCR1;TNIP1;MAP3K7;LIME1;RBM14;CD79B;CD46;NOD1;NINJ1;RABGEF1;ZDHHC5;C8G;RPS6KA3;NFKBIA;MASP1;FCMR;AURKB;SYK;S100A9;GRAMD4;LAX1;GCSAM;TOMM70;PIK3AP1;CD8A;C2;ZNRF4;HAVCR2;PJA2;FOSL1;CFI;RPS3;MAPK8;EIF2B3;KCNK6;TBK1;TRAF3;PYHIN1;FLOT1;ANKRD17;FBXL2;FCGR2B;VTCN1;OTULIN;IRF1;LAT2;ZDHHC3;YES1;MAPKAPK2;KLRC2;MYD88;TRBC2;MALT1;AIM2;BLK;C5AR2;PPT1;TRIM65;TRGC1;TARBP2;IRF3;LACC1;C1S;CMTM3;C1QC"
"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",0.260451830693326,0.923868422861678,-0.245063699471037,-1.07099095728182,1002,232,"COLEC10;GBP2;COLEC12;KLRC1;MAP2K6;FCN1;COLEC11;PUM2;TAX1BP1;GPS2;PELI1;TYROBP;TRIM5;ITCH;PDPK1;ESR1;ZBP1;SLC19A1;RNF125;TREM2;APP;TRIM15;LAMP2;TNIP1;MAP3K7;RBM14;NOD1;NINJ1;ZDHHC5;RPS6KA3;NFKBIA;AURKB;SYK;S100A9;GRAMD4;TOMM70;PIK3AP1;ZNRF4;HAVCR2;PJA2;FOSL1;MAPK8;KCNK6;TBK1;TRAF3;PYHIN1;FLOT1;ANKRD17;FBXL2;OTULIN;IRF1;ZDHHC3;MAPKAPK2;KLRC2;MYD88;AIM2;PPT1;TRIM65;TARBP2;IRF3;LACC1"
"GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY",0.711207676987145,0.977930988450508,0.28510899087063,0.840314969187652,3927,27,"FGF1;COPS8;LEP;STRADA;CHI3L1;CARD14;DYNAP;TNFRSF10B"
"GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",0.646249445184199,0.971152464720488,-0.278035524693402,-0.885031312228134,2911,34,"SMAD4;ACVR2B;FGF10;TGIF2;TGFBR2;TGIF1;BMPR2"
"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION",0.945238672158953,0.998102035787982,-0.192799957659231,-0.781138494253662,3900,127,"ITGB1;SMAD4;FHOD1;ELN;BAG4;DLC1;TNFAIP1;KCTD13;BBS4;ARRB1;PRKAR1A"
